"","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","sap_relabund","sap_richness","sap_shannon.div","sap_simpson.div","sap_invsimpson.div","sap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes"
"2528",303,"3","10-20 cm",2024,"Spring","Corn-Soybean-Corn","SHM",0.2107,NA,77.53,NA,NA,28.97,NA,NA,15.77,136.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.3985,1.2993,0.7005,1.9998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.36535714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2529",303,"3","20-30 cm",2024,"Spring","Corn-Soybean-Corn","SHM",0.2019,NA,NA,NA,NA,16.31,NA,NA,8.77,106.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7897,1.1013,0.3027,1.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.55285714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2530",304,"3","0-10 cm",2024,"Spring","Corn-Soybean-Corn","Wheat-Clover",0.2094,NA,58.43,NA,NA,58.28,NA,NA,24.14,129.53,NA,NA,NA,1927,7.198862485,0.998737554,792.1130808,0.951762202,496,4.58004187,0.967649995,30.9118961,0.737933753,0.0038,437,4.487853603,0.96718336,30.47234574,0.738141927,0.3556,391,4.40177894,0.965692,29.14772065,0.737476061,0.737,468,4.499987648,0.966204756,29.58996251,0.731887591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.7314,3.406,1.3831,4.7891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.99535714,6.5425,NA,NA,NA,44.74,39.809,1.628,24.4527027027027,40.41,1.378,29.3251088534107,49.9556076,1.9687024,27.04,81.72,16.32,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high pathogen_relabund,"
"2531",304,"3","10-20 cm",2024,"Spring","Corn-Soybean-Corn","Wheat-Clover",0.1897,NA,29.79,NA,NA,17.33,NA,NA,13.99,128.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.9177,1.0924,0.5461,1.6385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.58035714,0.3775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2532",304,"3","20-30 cm",2024,"Spring","Corn-Soybean-Corn","Wheat-Clover",0.206,NA,NA,NA,NA,10.59,NA,NA,6.29,126.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7384,0.6113,0.4393,1.0506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.35785714,12.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2533",305,"3","0-10 cm",2024,"Spring","Corn-Soybean-Corn","Wheat",0.2302,NA,90.6,NA,NA,68.3,NA,NA,28.08,129.32,NA,NA,NA,1896,7.180364268,0.998637364,733.8717601,0.951356432,585,5.179279085,0.985848945,70.66610912,0.812867954,0.0102,495,5.080508354,0.98592336,71.03967992,0.818834887,0.1704,486,5.078800037,0.98529104,67.98577194,0.820987514,0.5558,580,5.195201892,0.986657425,74.9480514,0.81646691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.4043,7.1124,14.6259,21.7383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.27535714,11.6775,NA,NA,NA,16.4,39.823,1.687,23.6058091286307,40.095,1.426,28.117110799439,22.8924986,0.9116806,21.32,36.02,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nh-n, high inorg. n,"
"2534",305,"3","10-20 cm",2024,"Spring","Corn-Soybean-Corn","Wheat",0.2011,NA,52.7,NA,NA,27.38,NA,NA,16.51,140.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7897,0.9369,0.6054,1.5423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.26785714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2535",305,"3","20-30 cm",2024,"Spring","Corn-Soybean-Corn","Wheat",0.2135,NA,NA,NA,NA,15.45,NA,NA,6.79,128.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.3345,0.3551,0.4631,0.8182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.31035714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2536",306,"3","0-10 cm",2024,"Spring","Corn-Corn-Corn","Clover",0.2369,NA,82.61,NA,NA,112.61,NA,NA,42.82,153.11,NA,NA,NA,1900,7.223497628,0.998812503,842.1074695,0.956804183,585,5.163535241,0.980289982,50.73562128,0.810397018,0.0024,521,5.029953201,0.97696368,43.40971127,0.804052778,0.1242,496,5.054090325,0.9786472,46.83226556,0.814312172,0.5254,563,5.172294241,0.981575077,54.27430988,0.816684963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.5451,3.7505,2.4339,6.1844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.93785714,5.685,NA,NA,NA,43.105,39.846,3.031,13.1461563840317,38.705,2.129,18.179896665101,25.0516464,1.7266058,21.96,8.4,33.14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high bg, high nag,"
"2537",306,"3","10-20 cm",2024,"Spring","Corn-Corn-Corn","Clover",0.211,NA,48.44,NA,NA,43.49,NA,NA,17.87,224.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4881,3.4239,6.2093,9.6332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.14785714,4.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nh-n,"
"2538",306,"3","20-30 cm",2024,"Spring","Corn-Corn-Corn","Clover",0.2146,NA,NA,NA,NA,22,NA,NA,12.85,118.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.8665,1.39,1.2109,2.6009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.27785714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2539",307,"3","0-10 cm",2024,"Spring","Corn-Corn-Corn","Wheat",0.2108,NA,97.73,NA,NA,70.31,NA,NA,32.65,135.9,NA,NA,NA,1598,7.00340236,0.99835886,609.3327161,0.949419731,558,5.264341841,0.989208465,92.66522139,0.832391373,0.0012,481,5.138497147,0.98805016,83.68312881,0.83202843,0.1404,461,5.124736345,0.98789688,82.62332357,0.835546023,0.5932,533,5.215424743,0.988640353,88.03090085,0.830677223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.4427,2.3476,1.9412,4.2888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.05785714,29.43,NA,NA,NA,26.08,40.965,1.51,27.1291390728477,39.818,1.64,24.2792682926829,48.9967308,1.821664,9.06,110.8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high wen,"
"2540",307,"3","10-20 cm",2024,"Spring","Corn-Corn-Corn","Wheat",0.192,NA,70.77,NA,NA,28.05,NA,NA,20.2,132.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8537,0.863,0.9379,1.8009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.56285714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2541",307,"3","20-30 cm",2024,"Spring","Corn-Corn-Corn","Wheat",0.1967,NA,NA,NA,NA,17.14,NA,NA,12.12,132.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.8281,0.8082,0.9795,1.7877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.83285714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2542",308,"3","0-10 cm",2024,"Spring","Corn-Corn-Corn","SHM",0.2239,NA,93.82,NA,NA,73.91,NA,NA,31.66,157.08,NA,NA,NA,1877,7.174943032,0.998611627,720.2674071,0.951908409,590,5.320719944,0.987813301,82.05667331,0.833952626,0.0026,516,5.232407695,0.98744392,79.64269103,0.837707054,0.1798,481,5.172373549,0.98723592,78.34485525,0.837513716,0.5912,595,5.356852781,0.98857121,87.49832327,0.838506894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.9619,3.3053,1.7986,5.1039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.54785714,6.6925,NA,NA,NA,43.415,42.267,2.115,19.9843971631206,40.408,1.444,27.983379501385,40.9084548,1.8243828,38.52,0,2.02,2.04,3.74,52.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2543",308,"3","10-20 cm",2024,"Spring","Corn-Corn-Corn","SHM",0.1928,NA,46.46,NA,NA,37.06,NA,NA,20.08,143.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.3985,1.23,0.9498,2.1798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.13035714,1.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2544",308,"3","20-30 cm",2024,"Spring","Corn-Corn-Corn","SHM",0.1889,NA,NA,NA,NA,14.48,NA,NA,9.66,127.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2705,0.4882,0.7124,1.2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.35535714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2545",309,"3","0-10 cm",2024,"Spring","Corn-Corn-Corn","Wheat-Clover",0.2528,NA,87.06,NA,NA,79.89,NA,NA,35.47,158.32,NA,NA,NA,2065,7.282449582,0.998751164,800.7458341,0.95408867,652,5.308089724,0.988438069,86.49073942,0.819144016,0.0056,552,5.194931048,0.98777616,81.8073535,0.822822763,0.1282,532,5.140399049,0.98761088,80.71598306,0.818972602,0.6,637,5.294083412,0.988564612,87.44784177,0.819927564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.1284,3.4518,2.2141,5.6659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.67035714,7.2325,NA,NA,NA,45.41,40.623,1.753,23.1734169994296,39.728,1.621,24.5083281924738,54.1444724,2.3324754,4.3,117.4,11.68,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2546",309,"3","10-20 cm",2024,"Spring","Corn-Corn-Corn","Wheat-Clover",0.1998,NA,51.35,NA,NA,28.04,NA,NA,14.14,109.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.3345,0.7624,0.8073,1.5697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.15035714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2547",309,"3","20-30 cm",2024,"Spring","Corn-Corn-Corn","Wheat-Clover",0.2128,NA,NA,NA,NA,11.88,NA,NA,9.22,117.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2064,0.7713,0.8192,1.5905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.95035714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2548",310,"3","0-10 cm",2024,"Spring","Corn-Corn-Corn","No cover",0.2192,NA,82.99,NA,NA,71.14,NA,NA,31.1,138.87,NA,NA,NA,1783,7.097677408,0.998530608,680.553635,0.94812016,574,5.238363677,0.988521344,87.11821277,0.824597714,0.013,495,5.092365412,0.98724016,78.37088866,0.820745911,0.1352,467,5.057259886,0.98697968,76.80302788,0.82280979,0.5346,565,5.234212903,0.988680214,88.3408898,0.825999187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.4299,3.2225,1.5909,4.8134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.31535714,21.8425,NA,NA,NA,2.24,NA,NA,NA,40.247,1.495,26.9210702341137,12.9112376,0.479596,32.08,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2549",310,"3","10-20 cm",2024,"Spring","Corn-Corn-Corn","No cover",0.1885,NA,42.22,NA,NA,18.71,NA,NA,10.69,87.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7897,1.381,0.6293,2.0103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.07035714,2.4775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2550",310,"3","20-30 cm",2024,"Spring","Corn-Corn-Corn","No cover",0.2022,NA,NA,NA,NA,13.64,NA,NA,10.93,100.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.3217,1.0969,0.6649,1.7618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.01785714,7.7225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2551",311,"3","0-10 cm",2024,"Spring","Corn-Cotton-Soybean","SHM",0.2374,NA,89.29,NA,NA,60.07,NA,NA,22.79,118.32,NA,NA,NA,1986,7.240859538,0.998745332,797.0232936,0.953512775,596,5.212573306,0.985414097,68.55934789,0.815708449,0.0028,531,5.055210755,0.98326768,59.76457538,0.80564183,0.1576,513,5.062776247,0.98404056,62.65884016,0.811306483,0.6062,586,5.146784902,0.984348885,63.89321062,0.807551648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4555,4.4274,1.8401,6.2675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.73535714,8.305,NA,NA,NA,72.76,40.637,2.184,18.606684981685,39.792,1.493,26.6523777628935,97.4349328,4.376247,133.26,0,4.62,3.2,2.92,98.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2552",311,"3","10-20 cm",2024,"Spring","Corn-Cotton-Soybean","SHM",0.1947,NA,72.35,NA,NA,23.95,NA,NA,13.34,107.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.4625,2.8812,0.6293,3.5105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.45535714,8.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2553",311,"3","20-30 cm",2024,"Spring","Corn-Cotton-Soybean","SHM",0.2022,NA,NA,NA,NA,21.03,NA,NA,10.97,104.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2961,1.1472,0.6173,1.7645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.08785714,30.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high wen,"
"2554",312,"3","0-10 cm",2024,"Spring","Corn-Cotton-Soybean","Wheat-Clover",0.2267,NA,89.01,NA,NA,66.38,NA,NA,23.57,126.77,NA,NA,NA,1727,7.038723413,0.998240836,568.4518762,0.944270217,523,5.064613274,0.983124296,59.25678642,0.809097749,0.0058,470,4.957903489,0.98188384,55.19933584,0.805805117,0.152,440,4.934965371,0.98187632,55.17643216,0.810768526,0.4972,518,5.034727595,0.982326737,56.58264583,0.805559606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.4171,5.2799,1.7336,7.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15535714,8.36,NA,NA,NA,74.49,41.09,1.597,25.7294927989981,39.708,1.323,30.0136054421769,111.3271064,4.2347926,41.78,201.84,28.72,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2555",312,"3","10-20 cm",2024,"Spring","Corn-Cotton-Soybean","Wheat-Clover",0.2008,NA,49.84,NA,NA,36.81,NA,NA,15.25,119.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.9817,3.2135,0.7183,3.9318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.09285714,1.2625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2556",312,"3","20-30 cm",2024,"Spring","Corn-Cotton-Soybean","Wheat-Clover",0.2045,NA,NA,NA,NA,17.19,NA,NA,10.8,114.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2705,2.5367,0.5164,3.0531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.36285714,29.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high wen,"
"2557",313,"3","0-10 cm",2024,"Spring","Corn-Cotton-Soybean","No cover",0.2173,NA,87.65,NA,NA,55.97,NA,NA,20.96,109.3,NA,NA,NA,1927,7.207228706,0.998775719,816.805879,0.952868301,506,4.677630806,0.969724769,33.03030147,0.751241188,0.003,434,4.544835629,0.967382,30.65791894,0.748361979,0.3264,416,4.525247496,0.96684744,30.16358314,0.750370364,0.6418,507,4.698418175,0.970064273,33.40490128,0.754340511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.8723,4.4184,1.7571,6.1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.07785714,4.73,NA,NA,NA,7.735,NA,NA,NA,40.111,1.645,24.3835866261398,70.073917,2.873815,174.7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high pathogen_relabund,"
"2558",313,"3","10-20 cm",2024,"Spring","Corn-Cotton-Soybean","No cover",0.1947,NA,63.31,NA,NA,18.54,NA,NA,8.21,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.5137,2.5031,0.6292,3.1323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.94785714,28.1775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high wen,"
"2559",313,"3","20-30 cm",2024,"Spring","Corn-Cotton-Soybean","No cover",0.2019,NA,NA,NA,NA,7.29,NA,NA,5.41,78.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2705,1.2938,0.6114,1.9052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.672857143,23.2075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high wen,"
"2560",314,"3","0-10 cm",2024,"Spring","Corn-Cotton-Soybean","Clover",0.2028,NA,57.42,NA,NA,37.33,NA,NA,17.16,110.53,NA,NA,NA,1593,6.971393717,0.998331458,599.3257143,0.945482139,487,4.843947906,0.974708829,39.53949031,0.782763601,0.0024,409,4.725903778,0.97107928,34.57728577,0.785854277,0.333,397,4.720344108,0.97297688,37.00534949,0.788835958,0.5024,505,4.872600119,0.973097638,37.17145685,0.782802535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.9689,2.5814,1.0389,3.6203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.24285714,11.7625,NA,NA,NA,70.815,40.078,3.04,13.1835526315789,40.154,1.785,22.4952380952381,79.2780772,4.221861,142.1,0,55.44,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high pathogen_relabund,"
