"","X","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","sap_relabund","sap_richness","sap_shannon.div","sap_simpson.div","sap_invsimpson.div","sap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes","season.year","new.name"
"2020",2020,214,2,"0-10 cm",2023,"Summer","Corn-Soybean-Corn","Wheat-Clover",0.2312,NA,117.08,NA,NA,90.14,NA,NA,46.05,199.24,NA,NA,NA,NA,NA,NA,NA,NA,610,5.37838246481951,0.99004826542697,100.484995119347,0.838608697855453,0.0044,NA,NA,NA,NA,NA,0.1972,NA,NA,NA,NA,NA,0.5676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3479,2.7404,12.0883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.24357145,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,184.91,"corn",3.22,0.4,1.74,0.73,0.19,0.18,5.3,11.9,128,78,40,54,"note: high nag,","Summer 2023","214_Summer_2023"
"2023",2023,215,2,"0-10 cm",2023,"Summer","Corn-Soybean-Corn","SHM",0.2133,NA,96.6,NA,NA,71.54,NA,NA,30.23,171.24,NA,NA,NA,NA,NA,NA,NA,NA,638,5.43231506832419,0.990886224137896,109.724006287895,0.841132011052041,0.01,NA,NA,NA,NA,NA,0.1714,NA,NA,NA,NA,NA,0.5122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0907,2.8317,9.9224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.97607145,15.6925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,204.49,"corn",3.33,0.46,2.13,0.82,0.22,0.2,7.4,13.6,145,96,33,49,"","Summer 2023","215_Summer_2023"
"2026",2026,216,2,"0-10 cm",2023,"Summer","Corn-Corn-Corn","No cover",0.2231,NA,147.55,NA,NA,75.94,NA,NA,27.33,173.27,NA,NA,NA,NA,NA,NA,NA,NA,563,4.87193029322668,0.969633449811075,32.9309715386998,0.769258674696753,0.0064,NA,NA,NA,NA,NA,0.1226,NA,NA,NA,NA,NA,0.4862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1509,1.2783,6.4292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.88607145,17.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,171.33,"corn",3.47,0.41,1.76,0.79,0.2,0.21,8.8,15.5,135,93,28,60,"","Summer 2023","216_Summer_2023"
"2029",2029,217,2,"0-10 cm",2023,"Summer","Corn-Corn-Corn","Wheat",0.2044,NA,119.24,NA,NA,53.14,NA,NA,26.62,157.54,NA,NA,NA,NA,NA,NA,NA,NA,605,5.33015309665102,0.987741474993387,81.5758828619699,0.832156593878881,0.0122,NA,NA,NA,NA,NA,0.1786,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8901,3.6086,7.4987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.33857145,12.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,183.42,"corn",3.58,0.44,1.96,0.81,0.23,0.23,6.1,13,143,105,33,66,"","Summer 2023","217_Summer_2023"
"2032",2032,218,2,"0-10 cm",2023,"Summer","Corn-Corn-Corn","Wheat-Clover",0.2063,NA,159.19,NA,NA,56.08,NA,NA,27.68,147.68,NA,NA,NA,NA,NA,NA,NA,NA,569,5.1881496862862,0.986636756983476,74.8321345921416,0.81781958852456,0.0198,NA,NA,NA,NA,NA,0.1582,NA,NA,NA,NA,NA,0.5426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4002,2.3293,6.7295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.2660715,26.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,165.49,"corn",3.63,0.42,1.95,0.79,0.24,0.23,4,15.8,156,83,35,47,"note: high wec, high wen,","Summer 2023","218_Summer_2023"
"2035",2035,219,2,"0-10 cm",2023,"Summer","Corn-Corn-Corn","SHM",0.2015,NA,115.35,NA,NA,61.35,NA,NA,38.09,136.54,NA,NA,NA,NA,NA,NA,NA,NA,538,5.17866387797477,0.987258237416079,78.4820776100386,0.823597386681917,0.0054,NA,NA,NA,NA,NA,0.1528,NA,NA,NA,NA,NA,0.5868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9129,1.8722,15.7851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.98857145,23.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,174.22,"corn",3.67,0.43,2.09,0.82,0.25,0.25,4.4,14.5,157,92,35,50,"note: high no-n, high inorg. n, high wen,","Summer 2023","219_Summer_2023"
"2038",2038,220,2,"0-10 cm",2023,"Summer","Corn-Corn-Corn","Clover",0.2069,NA,104.53,NA,NA,56.2,NA,NA,29.25,169.68,NA,NA,NA,NA,NA,NA,NA,NA,619,5.34804816943005,0.989507567845944,95.3067873413301,0.831978933536744,0.0022,NA,NA,NA,NA,NA,0.2126,NA,NA,NA,NA,NA,0.5344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46,1.5982,9.0582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.68357145,16.1675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,165.94,"corn",3.83,0.41,2.11,0.74,0.24,0.25,5.1,17.5,159,103,33,44,"","Summer 2023","220_Summer_2023"
"2041",2041,301,3,"0-10 cm",2023,"Summer","Corn-Soybean-Corn","Clover",0.2313,NA,88.69,NA,NA,44.54,NA,NA,29.51,89.12,NA,NA,NA,NA,NA,NA,NA,NA,523,4.35523826340899,0.917866945840468,12.1753660597796,0.695771480635182,0.0074,NA,NA,NA,NA,NA,0.107,NA,NA,NA,NA,NA,0.4112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6261,1.6895,6.3156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.42857145,11.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,188.54,"corn",3.49,0.47,2.26,0.85,0.18,0.21,3.5,17.7,130,109,27,67,"","Summer 2023","301_Summer_2023"
"2044",2044,302,3,"0-10 cm",2023,"Summer","Corn-Soybean-Corn","No cover",0.2177,NA,123.31,NA,NA,42.54,NA,NA,16.86,77.99,NA,NA,NA,NA,NA,NA,NA,NA,594,5.2022388585274,0.986549192919766,74.3449812368151,0.814519673599615,0.0138,NA,NA,NA,NA,NA,0.159,NA,NA,NA,NA,NA,0.5064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1448,1.4153,4.5601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.70107145,7.9625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,188.23,"corn",3.45,0.44,2.16,0.77,0.18,0.22,5.4,13.7,148,106,28,72,"","Summer 2023","302_Summer_2023"
"2047",2047,303,3,"0-10 cm",2023,"Summer","Corn-Soybean-Corn","SHM",0.2175,NA,83.8,NA,NA,55.61,NA,NA,22.94,98.65,NA,NA,NA,NA,NA,NA,NA,NA,573,5.01571046312414,0.9799664613699,49.9162937943245,0.789765504663927,0.0094,NA,NA,NA,NA,NA,0.1034,NA,NA,NA,NA,NA,0.5204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3702,1.0955,3.4657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.96607143,7.8975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,187.6,"corn",3.62,0.48,2.21,0.81,0.19,0.23,4.5,19.9,155,109,34,59,"","Summer 2023","303_Summer_2023"
"2050",2050,304,3,"0-10 cm",2023,"Summer","Corn-Soybean-Corn","Wheat-Clover",0.2333,NA,89.25,NA,NA,57.44,NA,NA,27.82,107.1,NA,NA,NA,NA,NA,NA,NA,NA,635,5.32683324214123,0.988992873820884,90.8502349956951,0.825401730508854,0.0112,NA,NA,NA,NA,NA,0.1194,NA,NA,NA,NA,NA,0.5434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1058,1.3697,3.4755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.43607145,8.7875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,177.88,"corn",3.3,0.48,2.23,0.75,0.18,0.21,3.6,14.3,161,101,40,72,"","Summer 2023","304_Summer_2023"
"2053",2053,305,3,"0-10 cm",2023,"Summer","Corn-Soybean-Corn","Wheat",0.2312,NA,101.69,NA,NA,71.91,NA,NA,38.41,141.15,NA,NA,NA,NA,NA,NA,NA,NA,596,5.20793222884855,0.986733432947193,75.3774503999065,0.814982173627623,0.0248,NA,NA,NA,NA,NA,0.1026,NA,NA,NA,NA,NA,0.4774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5801,1.9638,4.5439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.32107145,13.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,187.58,"corn",3.34,0.46,2.27,0.76,0.19,0.22,3.9,13.5,170,105,33,71,"","Summer 2023","305_Summer_2023"
"2056",2056,306,3,"0-10 cm",2023,"Summer","Corn-Corn-Corn","Clover",0.2353,NA,120.84,NA,NA,76.48,NA,NA,39.22,148.16,NA,NA,NA,NA,NA,NA,NA,NA,638,5.29133196081091,0.987900052427438,82.6449861871772,0.819302385329762,0.0164,NA,NA,NA,NA,NA,0.1306,NA,NA,NA,NA,NA,0.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1014,2.7404,6.8418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.44607145,13.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,173.42,"corn",3.3,0.45,2.27,0.74,0.18,0.23,4.2,16,163,107,32,62,"note: high nag,","Summer 2023","306_Summer_2023"
"2059",2059,307,3,"0-10 cm",2023,"Summer","Corn-Corn-Corn","Wheat",0.2392,NA,128.87,NA,NA,61.25,NA,NA,28.9,109.73,NA,NA,NA,NA,NA,NA,NA,NA,624,5.38586372531253,0.990563897647564,105.975959421619,0.836814464711927,0.0136,NA,NA,NA,NA,NA,0.1392,NA,NA,NA,NA,NA,0.5556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6319,1.2325,3.8644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.25357145,12.0825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,174.62,"corn",3.36,0.45,2.23,0.68,0.17,0.22,3.7,12.2,148,107,31,55,"","Summer 2023","307_Summer_2023"
"2062",2062,308,3,"0-10 cm",2023,"Summer","Corn-Corn-Corn","SHM",0.2225,NA,73.53,NA,NA,63.14,NA,NA,38.51,145.64,NA,NA,NA,NA,NA,NA,NA,NA,470,5.03714173186617,0.984668209379627,65.2239535981656,0.81868366168448,0.0106,NA,NA,NA,NA,NA,0.1338,NA,NA,NA,NA,NA,0.4916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9906,1.9643,7.9549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.9991665,12.3475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,163.32,"corn",3.58,0.48,2.13,0.75,0.18,0.24,6.4,17.1,154,104,33,59,"","Summer 2023","308_Summer_2023"
"2065",2065,309,3,"0-10 cm",2023,"Summer","Corn-Corn-Corn","Wheat-Clover",0.2258,NA,107.4,NA,NA,98.24,NA,NA,54.43,201.74,NA,NA,NA,NA,NA,NA,NA,NA,625,5.38355663121992,0.990276827467276,102.847089942547,0.836247951789248,0.0068,NA,NA,NA,NA,NA,0.1188,NA,NA,NA,NA,NA,0.5364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9951,1.7808,5.7759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5841665,16.7825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,169.11,"corn",3.41,0.43,2.28,0.75,0.19,0.23,2.7,13.2,140,86,27,50,"note: high nag,","Summer 2023","309_Summer_2023"
"2068",2068,310,3,"0-10 cm",2023,"Summer","Corn-Corn-Corn","No cover",0.2512,NA,115.12,NA,NA,95.08,NA,NA,46.96,195.02,NA,NA,NA,NA,NA,NA,NA,NA,657,5.33349845084084,0.987111795211092,77.5903251367193,0.822095902889956,0.0088,NA,NA,NA,NA,NA,0.1062,NA,NA,NA,NA,NA,0.5444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.728,2.055,5.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.2691665,20.7025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,175.62,"corn",3.41,0.43,2.12,0.7,0.17,0.22,2.1,12.4,138,108,25,59,"note: high nag,","Summer 2023","310_Summer_2023"
"2071",2071,311,3,"0-10 cm",2023,"Summer","Corn-Cotton-Soybean","SHM",0.2398,NA,131.08,NA,NA,68.47,NA,NA,26.59,120.3,NA,NA,NA,NA,NA,NA,NA,NA,640,5.46487341234397,0.991905169877326,123.535637542152,0.845763418342465,0.006,NA,NA,NA,NA,NA,0.1634,NA,NA,NA,NA,NA,0.5992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1036,2.1915,5.2951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.6866665,14.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,67.62,"soybean",6.28,0.81,2.44,1,0.45,0.31,58.2,13,109,85,70,98,"","Summer 2023","311_Summer_2023"
"2074",2074,312,3,"0-10 cm",2023,"Summer","Corn-Cotton-Soybean","Wheat-Clover",0.2444,NA,106.77,NA,NA,74.91,NA,NA,29.95,141.76,NA,NA,NA,NA,NA,NA,NA,NA,586,5.32518120128847,0.988929833689889,90.332879559963,0.835542759049581,0.0078,NA,NA,NA,NA,NA,0.1818,NA,NA,NA,NA,NA,0.5238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1451,7.8124,14.9575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.7541665,20.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,72.73,"soybean",6.17,0.56,1.87,1.06,0.53,0.18,26.4,8.3,417,58,31,556,"note: high nh-n, high inorg. n,","Summer 2023","312_Summer_2023"
"2077",2077,313,3,"0-10 cm",2023,"Summer","Corn-Cotton-Soybean","No cover",0.2284,NA,98.82,NA,NA,97.12,NA,NA,35.78,195.35,NA,NA,NA,NA,NA,NA,NA,NA,533,4.9814173088024,0.984801372302199,65.7954138941575,0.793406117820842,0.0044,NA,NA,NA,NA,NA,0.1312,NA,NA,NA,NA,NA,0.5776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5257,1.0499,3.5756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.5166665,11.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,68.55,"soybean",6.1,0.87,2.55,1.14,0.46,0.32,51.4,11.9,104,83,57,184,"","Summer 2023","313_Summer_2023"
"2080",2080,314,3,"0-10 cm",2023,"Summer","Corn-Cotton-Soybean","Clover",0.2187,NA,120.53,NA,NA,89.96,NA,NA,19.38,185.17,NA,NA,NA,NA,NA,NA,NA,NA,571,5.2451535482098,0.988664087724619,88.2152204169574,0.826348184263,0.0068,NA,NA,NA,NA,NA,0.1858,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4185,2.2378,5.6563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.9266665,22.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,72.65,"soybean",6.14,0.77,2.41,0.92,0.4,0.29,41.8,13.3,90,84,55,171,"","Summer 2023","314_Summer_2023"
"2083",2083,315,3,"0-10 cm",2023,"Summer","Corn-Cotton-Soybean","Wheat",0.2106,NA,106.6,NA,NA,75.89,NA,NA,29.65,160.89,NA,NA,NA,NA,NA,NA,NA,NA,560,5.36795753069701,0.991474849372363,117.299980220659,0.848295062697127,0.0114,NA,NA,NA,NA,NA,0.1364,NA,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7197,1.8068,4.5265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.1291665,12.4175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,70.29,"soybean",6.05,0.88,2.96,1.17,0.52,0.35,52.8,12.7,115,96,69,217,"","Summer 2023","315_Summer_2023"
"2086",2086,316,3,"0-10 cm",2023,"Summer","Soybean-Soybean-Soybean","SHM",0.214,NA,124.1,NA,NA,91.76,NA,NA,27.65,180.64,NA,NA,NA,NA,NA,NA,NA,NA,558,5.25337171468846,0.988702591611185,88.5158759941851,0.830656790029895,0.0068,NA,NA,NA,NA,NA,0.2106,NA,NA,NA,NA,NA,0.6056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3077,1.8076,6.1153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.8916665,22.6075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,69.44,"soybean",6.36,0.89,2.74,1.15,0.52,0.34,59.8,12.2,112,99,69,189,"","Summer 2023","316_Summer_2023"
"2089",2089,317,3,"0-10 cm",2023,"Summer","Soybean-Soybean-Soybean","Clover",0.2174,NA,134.59,NA,NA,92.94,NA,NA,39.92,200.97,NA,NA,NA,NA,NA,NA,NA,NA,616,5.31338149793137,0.98836543569228,85.9507905540123,0.827211148519877,0.012,NA,NA,NA,NA,NA,0.2016,NA,NA,NA,NA,NA,0.5718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8332,1.061,4.8942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.6191665,15.8775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,64.26,"soybean",5.59,0.76,2.22,1.02,0.42,0.31,54.3,8.2,91,87,54,121,"note: high nag,","Summer 2023","317_Summer_2023"
"2092",2092,318,3,"0-10 cm",2023,"Summer","Soybean-Soybean-Soybean","Wheat",0.2075,NA,96.61,NA,NA,44.47,NA,NA,22.09,87.8,NA,NA,NA,NA,NA,NA,NA,NA,605,5.29324553736391,0.988680183753057,88.3406566135805,0.826394495067114,0.011,NA,NA,NA,NA,NA,0.1814,NA,NA,NA,NA,NA,0.6068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1866,1.2945,3.4811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.6891665,12.0375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,63.41,"soybean",6.03,0.7,1.94,0.88,0.41,0.27,47.2,10.4,88,80,50,212,"","Summer 2023","318_Summer_2023"
"2095",2095,319,3,"0-10 cm",2023,"Summer","Soybean-Soybean-Soybean","Wheat-Clover",0.2157,NA,125.37,NA,NA,52.98,NA,NA,27.26,170.96,NA,NA,NA,NA,NA,NA,NA,NA,564,5.09730504862026,0.986812966416113,75.8320659182891,0.804619005025079,0.0084,NA,NA,NA,NA,NA,0.1898,NA,NA,NA,NA,NA,0.6032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3017,1.8064,5.1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.6291665,12.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,61.58,"soybean",5.84,0.64,1.53,0.73,0.31,0.27,36.3,6.4,151,72,47,66,"","Summer 2023","319_Summer_2023"
"2098",2098,320,3,"0-10 cm",2023,"Summer","Soybean-Soybean-Soybean","No cover",0.1965,NA,112.6,NA,NA,63.69,NA,NA,31.71,137.69,NA,NA,NA,NA,NA,NA,NA,NA,620,5.31216808514417,0.988863794076289,89.7971900708849,0.826189712208754,0.0158,NA,NA,NA,NA,NA,0.1896,NA,NA,NA,NA,NA,0.5364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7272,2.4587,6.1859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6491665,11.1225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55.35,"soybean",5.99,0.76,1.92,1.15,0.48,0.33,44.4,21.7,657,98,171,325,"","Summer 2023","320_Summer_2023"
"2101",2101,401,4,"0-10 cm",2023,"Summer","Soybean-Soybean-Soybean","SHM",0.2571,NA,114.06,NA,NA,118.87,NA,NA,37.84,129.92,NA,NA,NA,NA,NA,NA,NA,NA,574,5.01146711988359,0.981344063349255,53.6022403335101,0.788880762159212,0.0052,NA,NA,NA,NA,NA,0.2108,NA,NA,NA,NA,NA,0.6362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6763,2.2263,6.9026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.1091665,14.3525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,70.84,"soybean",7.37,0.85,2.43,0.97,0.43,0.41,44.8,15.3,139,101,77,133,"note: high bg,","Summer 2023","401_Summer_2023"
"2104",2104,402,4,"0-10 cm",2023,"Summer","Soybean-Soybean-Soybean","Wheat-Clover",0.2547,NA,112.07,NA,NA,85.45,NA,NA,27.25,122.55,NA,NA,NA,NA,NA,NA,NA,NA,592,5.34815230585733,0.990414176803959,104.320722336394,0.837807902733465,0.0056,NA,NA,NA,NA,NA,0.1486,NA,NA,NA,NA,NA,0.5812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0907,1.6672,6.7579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.3341665,14.4275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,70.1,"soybean",5.99,0.84,2.36,1.03,0.47,0.38,57.8,15.9,132,100,63,178,"","Summer 2023","402_Summer_2023"
"2107",2107,403,4,"0-10 cm",2023,"Summer","Soybean-Soybean-Soybean","No cover",0.2444,NA,71.34,NA,NA,62.59,NA,NA,25.11,112.6,NA,NA,NA,NA,NA,NA,NA,NA,557,5.16916155246991,0.987212935482745,78.2040317893604,0.817573462085678,0.004,NA,NA,NA,NA,NA,0.2068,NA,NA,NA,NA,NA,0.5684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5121,1.2477,4.7598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7291665,13.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,67.76,"soybean",7.51,0.76,2.69,1.17,0.41,0.33,57.3,9,106,81,48,132,"","Summer 2023","403_Summer_2023"
"2110",2110,404,4,"0-10 cm",2023,"Summer","Soybean-Soybean-Soybean","Wheat",0.2567,NA,126.82,NA,NA,71.12,NA,NA,23.64,130.25,NA,NA,NA,NA,NA,NA,NA,NA,598,5.28005466400613,0.988654789953282,88.1429251536275,0.825835569901555,0.0088,NA,NA,NA,NA,NA,0.161,NA,NA,NA,NA,NA,0.5816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7317,2.1332,6.8649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2991665,14.3775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,75.49,"soybean",6.55,0.84,2.7,1.24,0.46,0.36,61,11.7,137,94,54,271,"","Summer 2023","404_Summer_2023"
